person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y,loan_status
25,118000,8.0,23000,11.12,0.21,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
30,140250,2.0,6000,6.91,0.04,6,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
25,72500,2.0,9000,10.59,0.12,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
31,60000,4.0,23000,8.9,0.42,10,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
32,39270,5.0,6800,12.99,0.17,7,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
31,54400,1.0,23000,14.54,0.42,7,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
21,24000,5.0,10000,10.99,0.42,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1
22,110000,7.0,8000,13.85,0.07,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
26,56004,2.0,10000,9.32,0.18,3,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
23,62500,7.0,4000,7.43,0.06,3,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
25,55000,0.0,20000,9.88,0.36,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
21,84000,5.0,2500,9.99,0.03,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
22,61000,3.0,16000,10.99,0.26,2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0
31,50268,4.0,12000,12.61,0.24,9,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
23,60996,7.0,14400,12.84,0.24,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
22,38000,5.0,10000,13.49,0.26,2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
21,50031,5.0,2000,5.99,0.04,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
35,61440,7.0,3500,7.9,0.06,9,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
22,36000,6.0,6000,10.75,0.17,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
24,50000,8.0,12250,14.72,0.24,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0
21,30000,3.0,5600,13.61,0.19,2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
29,47000,2.0,5000,10.62,0.11,7,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
21,35000,3.0,3500,12.53,0.1,4,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
28,62000,0.0,12000,10.65,0.19,8,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
24,50000,2.0,12000,6.62,0.24,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
28,44500,4.0,6000,8.0,0.13,9,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
26,76250,6.0,10000,10.71,0.13,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
23,24000,1.0,1500,12.21,0.06,2,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
23,97781,7.0,5575,6.54,0.06,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
37,30000,13.0,4800,16.29,0.16,11,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
31,40000,4.0,12650,11.34,0.32,9,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
27,96000,9.0,5600,15.21,0.06,8,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
23,71000,7.0,11300,7.49,0.16,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
29,40000,2.0,23000,11.12,0.59,8,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
37,140250,14.0,23000,5.99,0.13,17,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
23,78000,7.0,23000,10.99,0.32,4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
31,54996,5.0,5000,8.0,0.09,9,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
25,84000,1.0,8000,16.45,0.1,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1
26,33000,1.0,3500,10.25,0.11,2,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
27,75600,11.0,10500,12.69,0.14,5,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
26,75000,5.0,20000,6.91,0.27,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
24,38000,6.0,5600,10.99,0.15,3,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
24,33996,1.0,7000,13.16,0.21,4,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
32,65000,16.0,5500,7.51,0.08,7,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
22,38000,6.0,8500,5.42,0.22,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
24,140250,8.0,20000,8.88,0.09,4,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
23,76268,7.0,15000,11.89,0.2,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
27,106000,11.0,4000,11.71,0.04,8,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
29,60000,1.0,6000,10.01,0.1,10,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
30,96000,14.0,6000,5.42,0.06,6,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
23,69000,0.0,15000,14.96,0.22,2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
33,65000,3.0,2000,7.88,0.03,7,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
23,23000,0.0,4325,11.11,0.19,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
31,140250,15.0,10000,11.71,0.06,7,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
27,45500,2.0,5000,13.23,0.11,8,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
36,30996,2.0,5500,12.53,0.18,15,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
29,140000,4.0,23000,7.88,0.17,5,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
42,78456,5.0,23000,10.36,0.32,16,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
29,64992,4.0,2500,9.62,0.04,6,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
23,46500,3.0,4600,10.99,0.1,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
28,78465,9.0,14000,11.36,0.18,10,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
29,44400,4.0,5000,10.99,0.11,7,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
22,45449,6.0,12000,10.99,0.26,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
28,57000,2.0,6000,12.73,0.11,10,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
25,32004,4.0,7200,5.42,0.22,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
35,56566,3.0,3200,10.99,0.06,6,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
23,84000,4.0,7000,6.92,0.08,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
30,35000,5.0,1000,10.36,0.03,6,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
45,19368,0.0,6700,12.92,0.35,15,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1
37,46680,6.0,8000,15.21,0.17,15,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
28,62352,3.0,3800,6.62,0.06,6,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
24,121000,0.0,20400,10.75,0.17,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
31,49000,15.0,14000,13.99,0.29,10,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
22,45000,0.0,4000,10.99,0.09,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
22,26000,3.0,500,10.46,0.02,4,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
28,30996,0.0,8000,7.29,0.26,10,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
28,123000,0.0,10000,7.14,0.08,6,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
25,84000,8.0,8500,11.83,0.1,3,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
22,45000,0.0,9125,5.79,0.2,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
23,70000,7.0,16000,10.99,0.23,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
28,48000,5.0,15000,11.99,0.31,10,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
22,18000,1.0,1800,12.18,0.1,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
23,28600,7.0,1000,7.9,0.03,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
24,60000,4.0,10000,16.89,0.17,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
24,68000,1.0,6000,10.99,0.09,2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
24,33000,7.0,14000,10.99,0.42,2,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
39,60000,3.0,8000,9.88,0.13,14,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
36,123000,1.0,2500,14.91,0.02,14,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
23,14400,1.0,4750,11.11,0.33,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
33,30000,0.0,6500,8.49,0.22,10,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
48,39000,7.0,5800,14.54,0.15,15,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
24,116664,8.0,8000,16.49,0.07,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
32,140250,14.0,21000,9.2,0.09,9,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
24,51000,2.0,5000,14.74,0.1,2,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
